"ID","Status","LR","LR_SD","RF","RF_SD","GB","GB_SD","GBLUP","GBLUP_SD","LASSO","LASSO_SD","RKHS","RKHS_SD","EGBLUP","EGBLUP_SD","BRR","BRR_SD","BayesB","BayesB_SD","MAF"
"B-553",1,0.602367305651728,0.0109799579120655,0.529026270161309,0.00537085503356701,0.583294099569321,0.0165057860077155,0.47,0,0.494,0.00780313327381309,0.5014,0.00903327183250898,0.497504,0.00516465165007928,0.4965,0.00184089350286455,0.6233,0.0149000372855611,0.05
"B-554",1,0.589357820271354,0.0133053631196732,0.532898816055937,0.00455508664756692,0.583966106176376,0.0111946796579188,0.583,0,0.6089,0.0133869754280461,0.5829,0.0115993294825367,0.576993,0.0152765201462171,0.6076,0.0106374600142871,0.6197,0.0164792799195434,0.05
"B-555",0,0.589626897682775,0.00949523218651332,0.529753036998206,0.00581008825049056,0.576151567697525,0.0122783434630337,0.556,0,0.5666,0.00980022675474622,0.5606,0.010986860839708,0.540866,0.0111746838881465,0.5611,0.00357304725222973,0.6519,0.0181441756801215,0.05
"B-556",1,0.583729918957814,0.00917177324516121,0.531557947666695,0.00414947991651318,0.593203711509705,0.0146037050591159,0.535,0,0.5517,0.00839378076646962,0.5312,0.00928319868244658,0.523466,0.00826993107589174,0.5573,0.00575519089363871,0.6323,0.0141031911282518,0.05
"B-56",1,0.583246769396092,0.00794861396043513,0.52824115262932,0.00494390404509715,0.574909085035324,0.0133256461149784,0.486,0,0.4736,0.00879646393602438,0.4866,0.0137210300876671,0.483272,0.0137147315767471,0.471,0.00496655480858376,0.5741,0.0149030198282093,0.05
"B-561",0,0.541545294693563,0.0169202563323267,0.521992079184721,0.00455929545719837,0.520932841300964,0.00873194810245679,0.475,0,0.4717,0.0077323275207979,0.489,0.00905538513813742,0.474232,0.00680056500920655,0.4694,0.00843537524687285,0.5075,0.022984294154439,0.05
"B-562",0,0.543496679999194,0.0174445920937684,0.522506558947668,0.00331977822575589,0.506981426477432,0.017252685637733,0.503,0,0.5318,0.00764198926981713,0.5168,0.0125326240934079,0.525862,0.00949581053822042,0.5353,0.00533437489829461,0.5239,0.0223032135203278,0.05
"B-563",0,0.583368782331624,0.0130762752669453,0.514518293512044,0.0083889721536131,0.562914764881134,0.0181082626765508,0.348,0,0.3154,0.0121764800606196,0.2941,0.0126002645474874,0.290059,0.0146581463509014,0.3196,0.00651835016617617,0.506,0.013703203194063,0.05
"B-564",1,0.295546036557482,0.0171921997031056,0.521428392432253,0.00499961232494653,0.338422429561615,0.00979383201362498,0.472,0,0.478,0.00725718035235907,0.4944,0.00897156000308135,0.489963,0.00714443069810325,0.4803,0.00573585215988,0.2648,0.0167052885837589,0.05
"B-565",1,0.590088692870527,0.00832851774298389,0.525917857016725,0.00424155811978624,0.582551842927933,0.0104315799189424,0.501,0,0.4624,0.00809938269252662,0.5075,0.0121678081656293,0.475221,0.00651923214633271,0.469,0.00725718035235906,0.6069,0.0192032983278047,0.05
"B-566",0,0.548404069584018,0.0179461042753651,0.52546788618871,0.00399373132098522,0.525259745121002,0.00973847047638927,0.521,0,0.4679,0.0147832487784128,0.5081,0.013649989824986,0.476585,0.0124300498345296,0.4677,0.00452278183815618,0.4668,0.0226411621217247,0.05
"B-569",0,0.306721165784046,0.0202952958480967,0.470680968548271,0.00639433039911246,0.265510864555836,0.0146005837927874,0.417,0,0.3555,0.0273058805225378,0.3645,0.011413929112176,0.405269,0.0108044717594152,0.3647,0.0141031911282518,0.1575,0.0282459436615832,0.05
"B-571",0,0.290522578288606,0.026491152153356,0.510282252363892,0.00435179248740059,0.296964356303215,0.016134297703842,0.487,0,0.4643,0.00388873015549062,0.4695,0.0118345069840511,0.474053,0.0127170044079221,0.464,0.00616441400296897,0.1567,0.0147199788647191,0.05
"B-572",0,0.484635762613083,0.0134436704403276,0.507551759363051,0.00509880359120715,0.459937813878059,0.0123531468716939,0.5,0,0.514,0.00980929264637478,0.4936,0.0121307689597798,0.511565,0.00898811221064306,0.5095,0.00469633426786846,0.6174,0.021909916577761,0.05
"B-573",1,0.535949085328523,0.0155834875639289,0.52879451922077,0.00442478579548959,0.528277885913849,0.0163677989378134,0.599,0,0.6075,0.00952482137481971,0.592,0.01211060141639,0.584697,0.0110048868437819,0.6022,0.00559364719024081,0.6185,0.0143932854715894,0.05
"B-574",1,0.521094168515504,0.017633928749848,0.517302312415151,0.00379064911809919,0.506520110368729,0.0150246379505998,0.534,0,0.5582,0.0043919117578668,0.5418,0.0156900534663773,0.550414,0.0119986621476452,0.5582,0.0062146779660914,0.6369,0.0172269169228468,0.05
"B-575",0,0.519911863249645,0.0124576581742866,0.510668861506593,0.00420285590600779,0.468522217869759,0.0165143628934837,0.472,0,0.4465,0.00712195353974051,0.4534,0.00935948716543807,0.453821,0.00969176219500069,0.4486,0.00333999334663343,0.4347,0.0130558628805436,0.05
"B-576",0,0.498266228709568,0.0193263893487407,0.507525591471801,0.00597245784083107,0.453738269209862,0.0162223093636518,0.402,0,0.4185,0.0106692705155195,0.4335,0.0122678441463853,0.424638,0.0175769987325608,0.4148,0.0080526048235614,0.4003,0.0197880435280163,0.05
"B-578",0,0.224156116729102,0.0166093932910375,0.506002480823351,0.00607723043716955,0.29279178082943,0.0111764716703342,0.472,0,0.4599,0.00727934673503666,0.4552,0.0111534747948789,0.475282,0.00736698913321371,0.4642,0.00475628239512985,0.0257,0.0360987842208325,0.05
"B-581",1,0.277333862735705,0.0143488590853637,0.515843558649532,0.00364306655620024,0.31462430357933,0.0115858038074871,0.558,0,0.5474,0.00636308799946134,0.5327,0.0116909271564653,0.528792,0.00765998230343183,0.5444,0.00680196050169852,0.201,0.016,0.05
"B-582",1,0.605605220979473,0.00508003714949426,0.53424231332941,0.00401676201865096,0.582830238342285,0.00974437063401423,0.524,0,0.5374,0.00400555170287995,0.5438,0.0105703989202553,0.528398,0.00895786284035799,0.5397,0.00478539444560216,0.6113,0.00852512626169125,0.05
"B-583",0,0.101661090708172,0.0108197445569243,0.471541739671135,0.00581826004530935,0.212524093687534,0.010153518063949,0.448,0,0.4256,0.00828921655593044,0.4048,0.0109219452886786,0.450621,0.00962522548076436,0.4319,0.00786624292644067,-0.203,0.0119629056299509,0.05
"B-584",1,0.597361321766212,0.00549977644746851,0.530947911160497,0.0045096035344203,0.592538404464722,0.0137046287890603,0.492,0,0.4655,0.00492724849969815,0.4921,0.00912201244852863,0.471078,0.00656389416936826,0.4686,0.00525357021462546,0.5612,0.0166185973468815,0.05
"B-585",0,0.263468522544677,0.0134770663426862,0.501520695716769,0.00449105316680539,0.27940798997879,0.0107636366616216,0.426,0,0.4167,0.0124011648198421,0.4324,0.0128339826675554,0.436227,0.0129295759576424,0.4261,0.00685484419143783,0.0989,0.0126178885361661,0.05
"B-586",0,0.492813538752373,0.0203282410021389,0.518719908215836,0.00556649024891875,0.493965861201286,0.0167138733689917,0.468,0,0.4612,0.00887943942174529,0.4702,0.00970452357294152,0.475142,0.00986133729944034,0.4637,0.00419126074906665,0.4362,0.0198595065396903,0.05
"B-589",0,0.331211889907137,0.0135472248487557,0.515002636596094,0.00411221092698851,0.345303031802177,0.0134613413321925,0.384,0,0.3981,0.00925502866314067,0.4189,0.01409057998964,0.418508,0.0137307698254686,0.4046,0.00450185147096908,0.2209,0.0184538463319831,0.05
"B-590",0,0.523702601330769,0.00977176015862987,0.514489711914478,0.00420180913869728,0.495380222797394,0.0169603667735702,0.512,0,0.4925,0.00616891850777392,0.4898,0.00957775199790293,0.491357,0.00864145313140227,0.4942,0.00652856969191739,0.5259,0.0142707937955657,0.05
"B-591",1,0.587946543369919,0.0117540303736956,0.524568834494482,0.00369704248583201,0.561240822076797,0.0106912826222168,0.482,0,0.4941,0.0108469145638544,0.4829,0.0110398268907523,0.489823,0.00714385058012212,0.4968,0.00441713833959399,0.5561,0.0116852233373797,0.05
"B-593",0,0.596895925161566,0.0142624734656646,0.530089011745675,0.00266188988177131,0.59899874329567,0.00994315820972723,0.501,0,0.5234,0.0104264620610786,0.5146,0.0118808903519709,0.506557,0.00708233804772282,0.5246,0.00589161362540952,0.6328,0.0106541593338523,0.05
"B-594",1,0.596365295309576,0.0135764669096238,0.526781517979032,0.00347633044452111,0.593068099021912,0.00941267820694138,0.466,0,0.4755,0.00616891850777391,0.4789,0.0154448840864684,0.473796,0.00722206834024098,0.4761,0.0039846929339383,0.5937,0.015965587994183,0.05
"B-595",1,0.527789111008984,0.0162194978586441,0.523539468408856,0.00412401044235041,0.515068599581718,0.017403176050243,0.476,0,0.4472,0.0101849562263828,0.4582,0.00748034461475911,0.452567,0.0137079336719856,0.4437,0.00621914606499782,0.4671,0.0133786729120974,0.05
"B-596",1,0.492557477480433,0.0289335876966074,0.504811030640901,0.00471295960040564,0.473253789544106,0.0200433540825183,0.445,0,0.4085,0.0129636243217534,0.4459,0.0103650052259193,0.436246,0.0112490159569626,0.4134,0.00488080139139283,0.4746,0.019766413713952,0.05
"B-599",0,0.555609227854961,0.0180004564253484,0.526950114448035,0.00490018566041131,0.549591767787933,0.0130022927729497,0.486,0,0.4891,0.003900142447541,0.4859,0.0138279105837111,0.481957,0.0126828730096054,0.4827,0.00708754776585904,0.5017,0.0171726526780227,0.05
"B-6",1,0.606304643624642,0.00551870648557891,0.537039969593048,0.00501802824490478,0.591601067781448,0.0118714877925261,0.558,0,0.5773,0.00646443260378581,0.5644,0.0148563491851501,0.552827,0.0154194300586414,0.5745,0.00672061505121863,0.6516,0.0150199866844149,0.05
"B-60",0,0.581514096380204,0.0183400367990538,0.529218391334246,0.00580159375765321,0.59059796333313,0.0163805903480991,0.574,0,0.5278,0.00698888005652154,0.5166,0.0131504119073637,0.517661,0.0077799178087632,0.5292,0.00555377749324228,0.6383,0.013968615615809,0.05
"B-61",1,0.328352013711093,0.017416336433281,0.522754245840386,0.00537043651481573,0.358893874287605,0.0142329343537444,0.527,0,0.5291,0.00508702052067591,0.5228,0.0080663911798689,0.526462,0.00903417806628435,0.5313,0.00527151675411251,0.2734,0.0111872943804816,0.05
"B-62",1,0.534556876632867,0.0167611757292804,0.523937595680066,0.00430999586173976,0.525388142466545,0.0209820997776275,0.48,0,0.4747,0.0060194130389377,0.4893,0.00804224954709675,0.473436,0.00778502008846333,0.4724,0.00596657355607051,0.504,0.0197202659436654,0.05
"B-63",0,0.584336174037494,0.0140637716023524,0.528205326736538,0.00365272340162498,0.570637971162796,0.00920685782261164,0.494,0,0.4712,0.0083904707853612,0.5137,0.00852512626169125,0.468643,0.00659267446994517,0.47,0.00439696865275762,0.6307,0.0122479023147277,0.05
"B-632",1,0.601426403222562,0.00863801891898834,0.529893126722357,0.00363039564845398,0.594232124090195,0.0107410911642045,0.506,0,0.5222,0.00837721778263988,0.5313,0.00668414375801253,0.517293,0.00963749742758288,0.5158,0.00509465951321142,0.65,0.0167597401199687,0.05
"B-635",1,0.603946486939694,0.00819687550638051,0.534391045167262,0.00414113861168387,0.604513132572174,0.0121789997486819,0.55,0,0.5381,0.0127143838055785,0.5241,0.0127143838055785,0.516694,0.0110680995056363,0.5391,0.00499888876540466,0.6515,0.0115301537042853,0.05
"B-64",1,0.546644759431254,0.0219411089611906,0.522554432513709,0.00603669917759792,0.54780467748642,0.0187868961307494,0.463,0,0.4394,0.00860490816014004,0.4597,0.0135568760741141,0.457404,0.00866193614486841,0.4376,0.00631048510197293,0.5173,0.0115859109841796,0.05
"B-65",0,0.55500913679609,0.0153658092940168,0.517801180539239,0.00500773608278498,0.518289124965668,0.0179303831671991,0.43,0,0.4273,0.00821989456542277,0.4397,0.0115667146973066,0.443186,0.0104905144455996,0.4297,0.0038020462326957,0.4795,0.0154074296652261,0.05
"B-67",0,0.105157989177892,0.0153594693640859,0.469372406377759,0.00349092747770183,0.235707591474056,0.0146798543241638,0.397,0,0.3559,0.0160862259920302,0.3371,0.0169079205633862,0.404084,0.0218387398903875,0.3687,0.0142910228232039,-0.2201,0.0206852067376127,0.05
"B-691",0,0.587577022741218,0.0141420574999895,0.524026861236837,0.00432891671259072,0.555873107910156,0.0108038236971645,0.457,0,0.4669,0.00667416245265607,0.4784,0.0155649178175365,0.465474,0.00949746890258428,0.4676,0.00585377371160403,0.5563,0.0136711374801075,0.05
"B-692",1,0.56346384475945,0.0199834369951616,0.517520336158397,0.00261773514909035,0.555842304229736,0.0159605545886957,0.49,0,0.4816,0.00571936282387393,0.4859,0.00985956951956378,0.482212,0.00747885285321219,0.4834,0.00625744001613724,0.603,0.0112546286774228,0.05
"B-693",0,0.589175079619151,0.00889291296349656,0.527411231317832,0.00410273454887941,0.572831863164902,0.0142727773481628,0.49,0,0.48,0.0075277265270908,0.4805,0.0118063071656166,0.481528,0.0121714107645745,0.4756,0.00568037557443754,0.5556,0.0181242624371004,0.05
"B-694",1,0.292979106577908,0.0138073963834893,0.513959592038513,0.003786301906893,0.328672051429749,0.0121406804469318,0.526,0,0.5189,0.00945691986501596,0.5066,0.00490351347958222,0.506237,0.00912017915272378,0.518,0.00442216638714054,0.2418,0.0190950837186492,0.05
"B-695",0,0.59971667303403,0.00939291893184504,0.533582114921136,0.0050415185682762,0.589006024599075,0.0149397943459576,0.477,0,0.4971,0.0119949063263444,0.4843,0.00721187292671683,0.482221,0.00757759042616231,0.4911,0.00578215646046814,0.6108,0.0120535840681886,0.05
"B-696",1,0.60314671499242,0.0053383827890235,0.537073072018131,0.00563678095506095,0.617320388555527,0.0124682806497619,0.564,0,0.5888,0.0140538646325881,0.5826,0.0156290328128988,0.561861,0.0135745009730253,0.5828,0.00502880591083897,0.6722,0.0157183544516169,0.05
"B-701",1,0.578646605943321,0.0188303657405458,0.52918942665284,0.00584833134126004,0.567475390434265,0.0206736466312102,0.497,0,0.5292,0.0080663911798689,0.5177,0.00960381868494681,0.518039,0.00786767994886535,0.53,0.00346410161513776,0.6411,0.0140590026515239,0.05
"B-702",0,0.260438162851745,0.0167385262307997,0.501658563845321,0.00251031877380014,0.255658015608788,0.0130775313769763,0.51,0,0.4969,0.00762233560006381,0.4902,0.0133815793786334,0.496246,0.00816987991207813,0.4995,0.00681909084849293,0.1751,0.0161757706325095,0.05
"B-703",1,0.602439134900629,0.00506577765569483,0.530629141168475,0.00414142925734078,0.590737384557724,0.0121226872403554,0.535,0,0.5523,0.00778959419853036,0.5581,0.0100603733087351,0.52557,0.00923933860066715,0.5531,0.00780953832751263,0.6179,0.0129310135376587,0.05
"B-704",1,0.602882683637209,0.01034509612152,0.53224217435287,0.00464793576645875,0.58852915763855,0.0123646688384155,0.555,0,0.5474,0.00766231760703713,0.5344,0.010112698288126,0.516649,0.0147722505996134,0.5419,0.00548634668973809,0.6674,0.0145311925028731,0.05
"B-705",1,0.585050363764575,0.0110534213444117,0.527433864160436,0.00535505007815232,0.567754465341568,0.0152492744086541,0.476,0,0.4876,0.00844853701996848,0.4965,0.0132685928249968,0.477475,0.0121252521165083,0.4862,0.00444222166638872,0.5468,0.0195493677078768,0.05
"B-706",1,0.577667370780518,0.0131803847335854,0.520677207427778,0.00461361234699282,0.556157273054123,0.0176893822331263,0.461,0,0.4364,0.00797496081495076,0.451,0.0163095064303001,0.448877,0.0104142467055685,0.436,0.00728773703635849,0.5622,0.0142501461980804,0.05
"B-709",0,0.304640070960265,0.0145442361879862,0.515433981450636,0.00378011451624222,0.339029642939568,0.0149075941126429,0.53,0,0.5097,0.00728849931208217,0.5007,0.0110760000802536,0.508814,0.00733505464646766,0.5103,0.00447337804249888,0.2243,0.0190615960623565,0.05
"B-71",0,0.286749886458186,0.0191930440796513,0.512695326666455,0.00293103357214646,0.319141167402267,0.0174695313897127,0.452,0,0.4164,0.0132010100623652,0.4332,0.00929516003089781,0.431061,0.00842096913134771,0.4198,0.00875341203315725,0.1426,0.0231142091940578,0.05
"B-711",1,0.580576146342808,0.00638930148401574,0.526747150538559,0.00469333382950978,0.565335196256638,0.0137122419848855,0.534,0,0.5435,0.00851469318296321,0.55,0.00923760430703398,0.523461,0.00842429746493901,0.5466,0.00804432166879913,0.6302,0.00934285228872259,0.05
"B-712",1,0.60732473313425,0.00514325191344107,0.53042574668185,0.00461866690225819,0.59339861869812,0.00911360560352958,0.476,0,0.4621,0.00566568618968611,0.4852,0.0138948431681206,0.460659,0.00652113904501694,0.4629,0.00550656174234178,0.5737,0.00971882480321337,0.05
"B-713",1,0.520336436372507,0.0248022753837904,0.525095756380423,0.00264247633149139,0.500679308176041,0.0197227296705573,0.481,0,0.5048,0.0100421334607963,0.486,0.00719567771497429,0.493928,0.00862465818968433,0.5026,0.00546097264433931,0.512,0.0114697670227235,0.05
"B-714",0,0.526713011122886,0.0220760968372959,0.522038220842834,0.00452878052845127,0.478653830289841,0.0151250585262798,0.542,0,0.5331,0.00578215646046814,0.5317,0.00857710129744699,0.516692,0.00857946618386017,0.5274,0.00512510162500869,0.5226,0.0207214328118926,0.05
"B-715",1,0.241765390677138,0.0192579900553735,0.521905934603759,0.00437294122369556,0.322855719923973,0.0135612967931481,0.502,0,0.4835,0.00968676072448027,0.4878,0.0189842039601349,0.476911,0.0125722794273751,0.4894,0.00419523539268061,0.067,0.0224993827075816,0.05
"B-716",1,0.356233170513659,0.010800607628349,0.527585068002143,0.0038929013866459,0.364396467804909,0.00951118188393758,0.506,0,0.5102,0.00571158666416104,0.5136,0.0126508673396113,0.503359,0.00736939987003314,0.5041,0.00510881590977792,0.308,0.0156418242755334,0.05
"B-72",1,0.57400469649748,0.0196115528152286,0.522004378746068,0.00367706124890575,0.545264214277267,0.0142354521020123,0.489,0,0.4762,0.00449196814077947,0.4887,0.0141425284553757,0.473864,0.0154532004595956,0.4728,0.00456557164487036,0.568,0.0154416464292006,0.05
"B-720",0,0.500642327310755,0.0201167678489808,0.510044548215973,0.00554506368904688,0.471571460366249,0.0147803271481708,0.588,0,0.5859,0.00886253036352737,0.5671,0.0144718116811038,0.567275,0.011626287503374,0.5836,0.00485798312059645,0.5644,0.0128512861440229,0.05
"B-721",1,0.579306663739336,0.015678903136478,0.525200252284693,0.00428597419060869,0.578098458051681,0.0081434310896762,0.5,0,0.5019,0.00627959659001543,0.4682,0.0176999686126526,0.498393,0.00437927454672067,0.5027,0.0045227818381562,0.5952,0.0137420684194354,0.05
"B-722",1,0.605722267692292,0.00468622403237899,0.533496131451063,0.00490785479044103,0.593203073740005,0.012445958559142,0.528,0,0.5039,0.00804777401935882,0.5474,0.0131250396824797,0.504841,0.0127888184233989,0.5035,0.00408928138212844,0.6152,0.0127436258576592,0.05
"B-723",0,0.585076411859083,0.00852225545128767,0.516256623962297,0.00504478829296178,0.536866760253906,0.00911789162412754,0.47,0,0.4651,0.00585851706682007,0.4525,0.013476316674489,0.464459,0.00981449545881556,0.4648,0.00651152823843987,0.5588,0.016274042043833,0.05
"B-724",1,0.60180982377219,0.00683176399717378,0.527838186276196,0.00402642622162628,0.584689432382584,0.011903721838935,0.472,0,0.4697,0.00840700765895794,0.4957,0.0058509258526607,0.476559,0.0137788932388958,0.4695,0.00663743591724661,0.5723,0.00689685918854854,0.05
"B-725",1,0.596908728618464,0.00773629829021145,0.52896491621591,0.00445008139345161,0.588909947872162,0.0119169833280386,0.462,0,0.479,0.0076594168620507,0.477,0.0103923048454133,0.467569,0.0130959658334585,0.4704,0.00368781778291714,0.5459,0.0130507556188223,0.05
"B-726",0,0.530966211515073,0.0122834923702923,0.528331145361996,0.00476619365555273,0.528172123432159,0.0168665141321425,0.539,0,0.5578,0.00934285228872255,0.5584,0.0121490740387899,0.54093,0.0109729141272701,0.5499,0.00696738433305097,0.5378,0.0233180902591386,0.05
"B-727",0,0.539036326772607,0.0154817855765517,0.526495445203987,0.00500112914949654,0.535569161176682,0.0174075724109791,0.532,0,0.5187,0.0121293949652166,0.5039,0.0184418003459532,0.505993,0.0102255812657385,0.5164,0.00481202198203163,0.4973,0.0182150731233473,0.05
"B-728",0,0.604283393620112,0.00511653768337771,0.533199783178651,0.00531641639039404,0.595713943243027,0.0081959206291421,0.505,0,0.5172,0.00614274639988771,0.526,0.0105934990547138,0.505944,0.00730820725850966,0.5169,0.00536345659688477,0.6194,0.0134759044223384,0.05
"B-73",0,0.585705157441243,0.017016094411275,0.525994870655576,0.00464115991724142,0.571701085567474,0.0203388350914934,0.582,0,0.5495,0.00554276304943863,0.5236,0.00789092305542683,0.526604,0.0125098078855486,0.5489,0.00481779110289261,0.6509,0.0190639275421759,0.05
"B-731",1,0.60120754923651,0.00970863079598055,0.527782932207114,0.00365763399521199,0.589863711595535,0.0102430104107767,0.481,0,0.4706,0.00764780287983997,0.5081,0.0102246977678778,0.473447,0.0123518725975727,0.4707,0.00533437489829458,0.5681,0.0119298877707303,0.05
"B-732",0,0.601097261588848,0.00666281789700733,0.529667184796782,0.00485661746543802,0.587671661376953,0.0096712780293912,0.461,0,0.4565,0.00981212401969002,0.4752,0.0115547008230898,0.464977,0.0109835888184752,0.4625,0.00455216676124921,0.55,0.0202813543269016,0.05
"B-733",1,0.598906213470188,0.00662230111998547,0.521122066854396,0.00598119478799353,0.556602144241333,0.0133163319283372,0.46,0,0.4717,0.00654980915752512,0.427,0.0237440050913442,0.475515,0.00783658549511343,0.4717,0.00498998997994984,0.5929,0.0102680734966854,0.05
"B-736",1,0.583154920296162,0.014318871540022,0.53070760696947,0.00363516960787525,0.566289061307907,0.0109677059043041,0.536,0,0.5858,0.00785705627657925,0.5573,0.00862876326918029,0.559057,0.0103991196742801,0.5806,0.00683455273672763,0.6331,0.0210684071011023,0.05
"B-738",0,0.592653464064814,0.0129357090352341,0.5218417041545,0.00483725027325917,0.543718123435974,0.0214391364426882,0.498,0,0.4935,0.00735224833337093,0.5056,0.0108443533693808,0.493095,0.00965068592841403,0.4929,0.00486369772452561,0.5893,0.0121842338928451,0.05
"B-739",0,0.602018894963935,0.00590711977131021,0.525110919199013,0.00322365289157041,0.57188715338707,0.0150600831903468,0.485,0,0.4878,0.00682804673550367,0.477,0.0152606975230128,0.472888,0.00951441572912739,0.4849,0.00363470921960906,0.5589,0.0210156026693396,0.05
"B-74",0,0.594038661135269,0.0070614198121853,0.529076590482281,0.0041796082352967,0.579988211393356,0.0091797870677376,0.515,0,0.5119,0.00629726572057712,0.5213,0.012193349735728,0.505898,0.0112405385398862,0.5115,0.00408928138212844,0.5919,0.00814384566542259,0.05
"B-741",1,0.550190333676791,0.012687030312032,0.525408635624016,0.00531874246327464,0.537333607673645,0.0163755798113924,0.53,0,0.5029,0.00486369772452561,0.5003,0.00900678756395544,0.501244,0.0097054511601585,0.5027,0.00478539444560216,0.5012,0.0210174530648538,0.05
"B-742",1,0.337347602368923,0.0123233861921268,0.525066808330718,0.00624595105843908,0.346485921740532,0.011823732953405,0.529,0,0.5482,0.0099196774141098,0.5408,0.0132312760785446,0.523897,0.0104721122245918,0.5504,0.00676921134418346,0.2746,0.0189279335022782,0.05
"B-743",0,0.542041212083329,0.0104767628758516,0.511814335026967,0.00308107203964944,0.508757868409157,0.00981591638907845,0.531,0,0.5216,0.00718331399842719,0.5108,0.00772873426463437,0.520176,0.0130873256753752,0.523,0.00565685424949239,0.5465,0.0135010287673858,0.05
"B-744",1,0.55713879730776,0.013416035287183,0.524244114165533,0.00578329533360453,0.557012718915939,0.0167647183539663,0.428,0,0.4418,0.00748034461475911,0.4528,0.0113117441429496,0.444509,0.0112129067001677,0.4401,0.00440832545682977,0.4635,0.0285316588293698,0.05
"B-745",0,0.241827602014269,0.0180672678133185,0.493019204322426,0.00511851401953817,0.263295751810074,0.0153342776997249,0.465,0,0.4338,0.0114581363619434,0.4323,0.0122841361112616,0.450525,0.00930763396358064,0.4386,0.00295145914949049,0.0914,0.0216958777446572,0.05
"B-746",1,0.602666797027346,0.00582163843863263,0.53260122973881,0.0043995241042905,0.601510655879974,0.00917717018145149,0.551,0,0.5442,0.0115547008230898,0.5305,0.0111778550914048,0.522507,0.0111784048255753,0.5454,0.00701110230673862,0.5703,0.029627502238442,0.05
"B-748",0,0.551845644175533,0.0114035398189456,0.526487016886729,0.00516742993250809,0.543590575456619,0.0148800052679724,0.487,0,0.5022,0.00716162613439776,0.4893,0.00783226943129797,0.496499,0.0114187851562434,0.506,0.00565685424949239,0.5003,0.0131322334564824,0.05
"B-75",1,0.579401101922562,0.00971048967375589,0.532980810257328,0.00310479028897556,0.58054119348526,0.00929533059300171,0.509,0,0.5133,0.00711883261341197,0.5093,0.0111360276181011,0.504675,0.00488900182950353,0.5159,0.00495423500093047,0.5693,0.0244406310156764,0.05
"B-750",0,0.604781596518225,0.00490385668255396,0.528088272856182,0.00509284880805258,0.594754934310913,0.0108891016416187,0.479,0,0.5131,0.00843866761468369,0.5187,0.0106463347892336,0.506934,0.00578973459380191,0.5112,0.0047328638264797,0.6792,0.0157748041016186,0.05
"B-76",0,0.580692494089652,0.0200870917952467,0.524347268500163,0.0049837850923323,0.557187777757645,0.0172019997667678,0.448,0,0.4255,0.0147967714196187,0.4534,0.010112698288126,0.433887,0.0129982905286298,0.4245,0.00583571380000387,0.5334,0.0144929101440823,0.05
"B-765",1,0.546541927596012,0.012147760850272,0.532530371457317,0.00532975430998847,0.542502462863922,0.0136669825457275,0.506,0,0.499,0.00651494009523069,0.5104,0.0132932731526555,0.50459,0.0079725933324386,0.4943,0.00567744073798515,0.5086,0.0178649252882724,0.05
"B-771",1,0.545394875431705,0.0123793870685496,0.524131784294315,0.00562038590309681,0.515361919999123,0.0137843818408064,0.6,0,0.589,0.00824621125123533,0.5646,0.00961711437432706,0.569799,0.00857739205379144,0.5842,0.00621467796609143,0.5224,0.0176269994925714,0.05
"B-772",1,0.577273773219409,0.0145733756095371,0.527815922918321,0.00449148918877413,0.566917359828949,0.0221431484190562,0.492,0,0.4942,0.0134230316165082,0.5028,0.00865126837200445,0.504086,0.00927211734179417,0.4941,0.00617251974480439,0.6033,0.0144687402507767,0.05
"B-775",1,0.533700741773313,0.0208821118596154,0.528027149625833,0.00443287598918574,0.529354241490364,0.0179318116133475,0.474,0,0.4903,0.00424394994210713,0.5126,0.013167299562848,0.492717,0.00863833066435099,0.4924,0.00564111888034832,0.5119,0.0245603564939744,0.05
"B-776",1,0.113719533843459,0.0122452913310481,0.50267363752115,0.00341207000232623,0.29606437087059,0.0149555060835895,0.438,0,0.4225,0.00830327913805411,0.4427,0.0104035250436251,0.444584,0.0129367084943067,0.4322,0.00559364719024081,-0.1859,0.0156236999459155,0.05
"B-778",0,0.541390085136587,0.0221759030917138,0.502041861300956,0.00560483314064414,0.485182297229767,0.0165508073797208,0.416,0,0.4394,0.0103085724844261,0.4301,0.0116661904664719,0.452326,0.00832365464604741,0.4406,0.00350238014308366,0.5081,0.0155595629758679,0.05
"B-781",0,0.421230764878771,0.0323559740205974,0.479097107899293,0.00448732636492199,0.387025612592697,0.0195465803041301,0.431,0,0.4026,0.0182037847102677,0.3759,0.00973481723848305,0.424098,0.00930806555866709,0.4015,0.00455216676124921,0.3319,0.0340830684586285,0.05
"B-783",1,0.58474814852067,0.0123393428951773,0.52355367504594,0.00427206885716588,0.56552529335022,0.0148740101639228,0.42,0,0.4284,0.0124293559321829,0.4546,0.00888444333277744,0.442547,0.00927778595475355,0.4335,0.00877179824462719,0.5145,0.0144241310156125,0.05
"B-784",1,0.483596203525438,0.0122860768427211,0.511409390765117,0.00295738092643799,0.469240602850914,0.0138888851543058,0.475,0,0.4586,0.00397771570404702,0.4717,0.00887004948000729,0.46683,0.00868009728568112,0.4635,0.00657013444814233,0.4133,0.0165734057386458,0.05
"B-785",1,0.601881688668239,0.00654758542752905,0.521097308277732,0.00309950025024668,0.55395889878273,0.01686415457425,0.494,0,0.48,0.00496655480858378,0.4955,0.00991351490530871,0.476,0.00816189112073095,0.4792,0.00549343041985404,0.5987,0.0113043747677122,0.05
